query_seq,closest_neighbor,min_dist,neighborhood_mean,neighborhood_median
G900111595,"['G000008765', 'G000011065', 'G000024005', 'G000147695', 'G000155855', 'G000158495', 'G000184535', 'G000188035', 'G000209465', 'G000227725', 'G000233455', 'G000234355', 'G000285495', 'G000291295', 'G000299395', 'G000315235', 'G000320405', 'G000364225', 'G000372265', 'G000422585', 'G000423105', 'G000430995', 'G000433935', 'G000436935', 'G000437995', 'G000443165', 'G000469345', 'G000478965', 'G000504145', 'G000687655', 'G000755705', 'G000806225', 'G000821065', 'G000829395', 'G000875945', 'G000993925', 'G000998045', 'G001244545', 'G001314975', 'G001405015', 'G001414325', 'G001420595', 'G001485185', 'G001510135', 'G001618885', 'G001724935', 'G001753795', 'G001779135', 'G001790645', 'G001790675', 'G001790715', 'G001790785', 'G001790855', 'G001790865', 'G001795115', 'G001819855', 'G001819905', 'G001821685', 'G001821755', 'G001821795', 'G001898935', 'G001945525', 'G900091655', 'G900112085', 'G900112255', 'G900112775', 'G900115365', 'G900115805', 'G900115855', 'G900141895', 'G900142075']",0.295981,0.295981,0.295981
G900111605,['G900110145'],0.06236749999999999,0.24765525,0.263022
G900111615,['G001042715'],0.23010999999999998,0.27621029999999996,0.27950149999999996
G900111645,['G000765475'],0.09748689999999999,0.23803959,0.263022
G900111755,"['G000027225', 'G000146185', 'G000153245', 'G000156015', 'G000215975', 'G000218875', 'G000224515', 'G000285595', 'G000296695', 'G000296775', 'G000300005', 'G000314995', 'G000373485', 'G000378765', 'G000422765', 'G000425465', 'G000428925', 'G000432395', 'G000436535', 'G000443995', 'G000471645', 'G000483485', 'G000504285', 'G000705255', 'G000711875', 'G000715495', 'G000764205', 'G000805385', 'G000817085', 'G000974365', 'G001077715', 'G001294745', 'G001468845', 'G001562115', 'G001562125', 'G001562155', 'G001566965', 'G001626995', 'G001627135', 'G001690435', 'G001690515', 'G001779955', 'G001854555', 'G001854605', 'G001915735', 'G001950115']",0.295981,0.295981,0.295981
G900111825,['G900100705'],0.111073,0.1788075,0.18058449999999998
G900111835,['G000455385'],0.106047,0.15408929999999998,0.16048400000000002
G900111865,['G001295365'],0.0949813,0.16912453,0.16930699999999999
G900111875,['G001548075'],0.23010999999999998,0.2520264,0.2533915
G900111915,['G900107615'],0.0387085,0.18862255,0.1976675
G900112005,['G900116615'],0.164662,0.2691092,0.295981
G900112045,['G000224785'],0.21089699999999997,0.269067,0.263022
G900112085,['G000183525'],0.219531,0.2386078,0.243761
G900112165,"['G000008385', 'G000015865', 'G000025525', 'G000156675', 'G000225365', 'G000225465', 'G000242915', 'G000245775', 'G000252665', 'G000252685', 'G000252705', 'G000252725', 'G000252745', 'G000252765', 'G000252785', 'G000259275', 'G000262715', 'G000270205', 'G000284435', 'G000317575', 'G000433215', 'G000526655', 'G000565175', 'G000566685', 'G000620965', 'G000691805', 'G000701545', 'G000709435', 'G000766805', 'G000787395', 'G000813345', 'G001006065', 'G001311925', 'G001567245', 'G001587675', 'G001642725', 'G001676785', 'G001788235', 'G001789515', 'G001801425', 'G001801605', 'G001801755', 'G001801915', 'G001824315', 'G001824375', 'G001825495', 'G001830285', 'G001871435', 'G002019865', 'G002020385', 'G002020605', 'G002020685', 'G002020715', 'G002020725', 'G002020745', 'G002020775', 'G002020795', 'G002020845', 'G002020915', 'G002020935', 'G002020965', 'G002020995', 'G002021005', 'G002021025', 'G002021035', 'G002021075', 'G002021105', 'G002021115', 'G002021175', 'G002021195', 'G002021235', 'G002021255', 'G002021265', 'G002021315', 'G002021855', 'G900107355']",0.295981,0.295981,0.295981
G900112195,['G000420945'],0.149777,0.1750987,0.178173
G900112255,['G001747495'],0.243761,0.28746309999999997,0.295981
G900112275,['G900142855'],0.010870200000000002,0.10734203,0.09443030000000001
G900112295,['G900142405'],2.3827399999999998e-05,0.23324308274,0.26987099999999997
G900112335,"['G000688295', 'G001969385']",0.161822,0.1786575,0.178173
G900112365,['G000374065'],0.23010999999999998,0.26521,0.2533915
G900112405,"['G000185045', 'G001047095', 'G001438695']",0.151946,0.2044502,0.201314
G900112445,['G000227665'],0.0987984,0.25129364,0.27950149999999996
G900112475,['G001026985'],0.0115761,0.24013890999999998,0.263022
G900112535,['G001712755'],0.00744966,0.233036096,0.27950149999999996
G900112605,['G000429665'],0.243761,0.2610959,0.263022
G900112615,['G900110995'],0.178173,0.248773,0.2533915
G900112715,"['G000959725', 'G001399705']",0.23010999999999998,0.2410308,0.243761
G900112735,['G000702165'],0.015293600000000001,0.19596326,0.2369355
G900112775,"['G000311725', 'G000752395', 'G000772965', 'G001190785', 'G001516055']",0.263022,0.27950149999999996,0.27950149999999996
G900112885,['G000711825'],7.15897e-05,0.21835638896999998,0.263022
G900112935,['G900129415'],0.07095139999999998,0.21523523,0.295981
G900112985,['G000722885'],9.55247e-05,0.17548586247,0.21089699999999997
G900113025,"['G000513135', 'G000709085']",0.263022,0.2893892,0.295981
G900113045,['G000688335'],0.243761,0.2808713,0.295981
G900113085,"['G000426685', 'G000474945']",0.21089699999999997,0.2383102,0.243761
G900113155,"['G900100685', 'G900108895']",0.011132099999999999,0.10244848,0.09320055
G900113175,['G000184705'],0.263022,0.2926851,0.295981
G900113335,['G000430885'],0.154223,0.2732968,0.295981
G900113355,['G001591525'],0.0206797,0.16398564999999998,0.2412765
G900113395,['G000308395'],0.014559200000000001,0.01886393,0.015833550000000002
G900113405,['G000688295'],0.203604,0.2172694,0.219531
G900113415,['G000702885'],0.140258,0.20701219999999998,0.216857
G900113455,['G001436475'],7.15897e-05,0.10091386797,0.02626875
G900113575,['G900109785'],0.23010999999999998,0.26632259999999996,0.263022
G900113595,['G001717135'],0.0210864,0.21441904,0.243761
G900113645,['G900129415'],0.0315792,0.20845592999999998,0.27950149999999996
G900113665,"['G000231035', 'G000284115', 'G001425945']",0.263022,0.2860933,0.295981
G900113675,['G000798825'],0.013354699999999999,0.21935527,0.243761
G900113695,['G900143155'],0.167688,0.20176529999999998,0.2072505
G900113925,['G900106545'],0.0445606,0.1790903,0.18978050000000002
G900113965,['G900111035'],0.118834,0.242036,0.2533915
G900113975,['G001045465'],0.151946,0.1888358,0.20044800000000002
G900114055,"['G000005825', 'G000143165', 'G000153485', 'G000158155', 'G000158215', 'G000169375', 'G000174395', 'G000188035', 'G000188195', 'G000191545', 'G000218765', 'G000220625', 'G000252625', 'G000263355', 'G000307105', 'G000425365', 'G000469135', 'G000526675', 'G000597725', 'G000612665', 'G000615945', 'G000687695', 'G000703005', 'G000743635', 'G000753855', 'G000875945', 'G000878885', 'G000878905', 'G000948185', 'G000994085', 'G001004485', 'G001043175', 'G001183965', 'G001187615', 'G001274715', 'G001282665', 'G001282905', 'G001282925', 'G001294525', 'G001423135', 'G001439585', 'G001442855', 'G001468855', 'G001604195', 'G001606065', 'G001610955', 'G001644645', 'G001747005', 'G001777015', 'G001789285', 'G001789635', 'G001794475', 'G001795655', 'G001796805', 'G001797105', 'G001799255', 'G001803205', 'G001804045', 'G001825715', 'G001871475', 'G900099815', 'G900100065', 'G900102905', 'G900105645', 'G900110045', 'G900110685', 'G900114715', 'G900129265']",0.295981,0.295981,0.295981
G900114075,['G001420695'],0.159146,0.23393440000000001,0.243761
G900114085,"['G000312505', 'G001705175', 'G900141785']",0.263022,0.2860933,0.295981
G900114165,['G000723525'],0.170926,0.2574249,0.263022
G900114195,['G900116345'],0.11197,0.2402085,0.27950149999999996
G900114245,['G001310815'],0.124491,0.2508742,0.263022
G900114305,['G900111165'],0.243761,0.28746309999999997,0.295981
G900114365,['G000380985'],0.014766499999999998,0.20992928,0.27950149999999996
G900114425,['G000702165'],0.015293600000000001,0.19596326,0.2369355
G900114475,['G000620565'],0.23010999999999998,0.25395249999999997,0.263022
G900114545,['G900156285'],0.203604,0.2669773,0.27950149999999996
G900114575,['G000183585'],0.00537869,0.08274382899999999,0.011710825
G900114615,['G000271665'],0.104495,0.2768324,0.295981
G900114655,['G900109985'],0.000167546,0.22830522879999998,0.295981
G900114705,['G000344615'],0.151946,0.1754259,0.17659750000000002
G900114715,['G900115625'],0.11778499999999999,0.2663476,0.295981
G900114745,['G001007935'],0.08480139999999999,0.19307284,0.178173
G900114835,['G000504205'],0.159146,0.2652807,0.295981
G900114975,"['G000147675', 'G000173975', 'G000196235', 'G000300695', 'G000309465', 'G000317655', 'G000331535', 'G000337355', 'G000344725', 'G000388115', 'G000423585', 'G000431555', 'G000445205', 'G000520775', 'G000568755', 'G000686825', 'G000709555', 'G000960475', 'G000980375', 'G000980455', 'G001426185', 'G001440405', 'G001507915', 'G001577715', 'G001586735', 'G001598935', 'G001652485', 'G001693385', 'G001774865', 'G001797335', 'G001798085', 'G001798315', 'G001798475', 'G001802645', 'G001873045', 'G900101495', 'G900102905', 'G900116035', 'G900119105']",0.295981,0.295981,0.295981
G900114995,['G000024005'],0.0794837,0.22654347,0.243761
G900115015,['G000382425'],0.159146,0.2435792,0.263022
G900115065,"['G000211835', 'G000374805', 'G000429845', 'G001424545']",0.23010999999999998,0.2383006,0.243761
G900115085,['G000953855'],0.197292,0.21312419999999999,0.215214
G900115135,['G000701905'],0.0811785,0.27450075,0.295981
G900115205,['G000024125'],0.23010999999999998,0.2828021,0.295981
G900115215,['G900141825'],0.08294889999999999,0.17708199,0.167688
G900115225,"['G000009905', 'G000011685', 'G000012905', 'G000014245', 'G000019365', 'G000021925', 'G000022085', 'G000023785', 'G000024285', 'G000147875', 'G000153465', 'G000154785', 'G000171835', 'G000174355', 'G000224515', 'G000230555', 'G000231385', 'G000231405', 'G000235605', 'G000243135', 'G000243155', 'G000244895', 'G000255115', 'G000263355', 'G000283655', 'G000294675', 'G000300235', 'G000300335', 'G000308515', 'G000311785', 'G000327045', 'G000336655', 'G000336695', 'G000337555', 'G000348945', 'G000372445', 'G000373745', 'G000376105', 'G000376125', 'G000376825', 'G000379505', 'G000385135', 'G000400505', 'G000404445', 'G000407245', 'G000421265', 'G000421445', 'G000423705', 'G000426225', 'G000426505', 'G000429525', 'G000430585', 'G000432975', 'G000444055', 'G000454065', 'G000472905', 'G000473085', 'G000496075', 'G000498955', 'G000513715', 'G000513735', 'G000517605', 'G000517625', 'G000565325', 'G000617865', 'G000622325', 'G000701705', 'G000702485', 'G000714545', 'G000714765', 'G000725485', 'G000733725', 'G000744225', 'G000746095', 'G000751295', 'G000756795', 'G000763785', 'G000763805', 'G000784355', 'G000806415', 'G000934705', 'G000938305', 'G000948185', 'G000949425', 'G000951135', 'G000960765', 'G000961805', 'G000964225', 'G000981545', 'G001005825', 'G001006805', 'G001011035', 'G001021715', 'G001029285', 'G001029295', 'G001189915', 'G001247745', 'G001293525', 'G001294455', 'G001295795', 'G001307765', 'G001310275', 'G001310815', 'G001399675', 'G001404055', 'G001404515', 'G001421015', 'G001428365', 'G001429025', 'G001447355', 'G001468785', 'G001484065', 'G001508745', 'G001508815', 'G001513125', 'G001513245', 'G001516045', 'G001542405', 'G001562055', 'G001598495', 'G001767765', 'G001795045', 'G001808965', 'G001870665', 'G002005325', 'G900100455', 'G900107025', 'G900107035', 'G900111875', 'G900115615', 'G900141795']",0.295981,0.295981,0.295981
G900115315,['G001553545'],2.3827399999999998e-05,0.21901838274,0.263022
G900115355,['G900109715'],0.0359759,0.1691914,0.17440799999999998
G900115365,['G000018685'],0.243761,0.28746309999999997,0.295981
G900115385,['G900116785'],4.769060000000001e-05,0.24990816906,0.263022
G900115425,['G900107075'],0.012729299999999999,0.20560188999999998,0.263022
G900115435,"['G900104295', 'G900107705']",0.203604,0.2448632,0.263022
G900115565,['G000383795'],0.170926,0.18467,0.187
G900115595,['G000379485'],0.18676099999999998,0.2042057,0.203604
G900115615,"['G000008325', 'G000010345', 'G000010985', 'G000014025', 'G000153165', 'G000154445', 'G000166415', 'G000180455', 'G000185985', 'G000196875', 'G000209465', 'G000237995', 'G000263195', 'G000278255', 'G000287355', 'G000294715', 'G000300195', 'G000307105', 'G000325745', 'G000332155', 'G000380065', 'G000382645', 'G000383135', 'G000390185', 'G000404165', 'G000423245', 'G000434855', 'G000522465', 'G000523275', 'G000526735', 'G000585155', 'G000585195', 'G000632455', 'G000711735', 'G000807255', 'G000814675', 'G000941055', 'G000991385', 'G000991575', 'G000991965', 'G001021975', 'G001280505', 'G001295265', 'G001298465', 'G001317355', 'G001456065', 'G001545095', 'G001548455', 'G001627955', 'G001769435', 'G001769505', 'G001769695', 'G001803785', 'G001830715', 'G001940645', 'G002019695', 'G900105645', 'G900112085', 'G900114305', 'G900115225']",0.295981,0.295981,0.295981
G900115625,['G900114715'],0.11778499999999999,0.2748655,0.295981
G900115655,['G000701925'],0.013550799999999998,0.24934188,0.27950149999999996
G900115665,"['G000166395', 'G000473365']",0.263022,0.2893892,0.295981
G900115735,['G000420825'],0.0778587,0.17221607,0.18226900000000001
G900115755,"['G000013285', 'G000021285', 'G000022605', 'G000179715', 'G000192225', 'G000213295', 'G000238215', 'G000285575', 'G000315365', 'G000332135', 'G000368025', 'G000378725', 'G000382185', 'G000416315', 'G000420465', 'G000430025', 'G000430785', 'G000435175', 'G000436095', 'G000436935', 'G000508085', 'G000510265', 'G000511175', 'G000511935', 'G000515315', 'G000521465', 'G000526155', 'G000527695', 'G000621625', 'G000758905', 'G000994565', 'G001027745', 'G001028025', 'G001189095', 'G001292585', 'G001308105', 'G001405015', 'G001601815', 'G001604275', 'G001724455', 'G001766825', 'G001768195', 'G001768305', 'G001768485', 'G001769225', 'G001779745', 'G001784535', 'G001790695', 'G001803605', 'G001803635', 'G001805165', 'G001822165', 'G001829005', 'G001829035', 'G001896965', 'G001916175', 'G001919485', 'G001971785', 'G002010215', 'G900100165', 'G900100375', 'G900103665', 'G900103825', 'G900103835', 'G900107585', 'G900116365']",0.295981,0.295981,0.295981
G900115805,['G001278755'],0.203604,0.23838020000000001,0.243761
G900115825,"['G000744255', 'G900113675']",0.243761,0.2591698,0.263022
G900115845,['G000972245'],0.0483865,0.25474205,0.263022
G900115855,['G000233455'],0.0124935,0.17000195,0.18022100000000002
G900115865,"['G000473205', 'G001458315']",0.19173099999999998,0.2045129,0.203604
G900115875,['G001278115'],7.15897e-05,0.22417655897,0.2533915
G900116035,['G000686825'],2.3827399999999998e-05,0.07987712274,0.09706155000000001
G900116045,"['G000321205', 'G001553605']",0.203604,0.2210789,0.219531
G900116105,['G000732325'],0.10765799999999999,0.26726099999999997,0.295981
G900116115,['G000766805'],0.219531,0.2386078,0.243761
G900116225,['G000189415'],0.23010999999999998,0.2657663,0.263022
G900116265,['G000367925'],0.0380652,0.16078492,0.1762905
G900116345,['G900114195'],0.11197,0.2389639,0.2533915
G900116365,['G000511935'],0.0116661,0.23788641,0.263022
G900116415,['G000737665'],0.00045892400000000004,0.1463586924,0.1762905
G900116425,"['G000007485', 'G000021805', 'G000022605', 'G000093165', 'G000154465', 'G000166395', 'G000183585', 'G000189415', 'G000218785', 'G000220255', 'G000220625', 'G000233435', 'G000236405', 'G000236705', 'G000237285', 'G000242195', 'G000262715', 'G000264055', 'G000265385', 'G000279145', 'G000307875', 'G000315055', 'G000327505', 'G000334405', 'G000340825', 'G000340865', 'G000348805', 'G000354175', 'G000371425', 'G000375405', 'G000377505', 'G000379725', 'G000421265', 'G000424665', 'G000425145', 'G000428845', 'G000431935', 'G000435955', 'G000450985', 'G000471965', 'G000488855', 'G000498495', 'G000515315', 'G000518485', 'G000520995', 'G000632515', 'G000686665', 'G000686885', 'G000709555', 'G000711235', 'G000714815', 'G000772965', 'G000818395', 'G000819445', 'G000980375', 'G000981645', 'G001000205', 'G001000465', 'G001002205', 'G001002415', 'G001002885', 'G001002965', 'G001038485', 'G001078055', 'G001274535', 'G001276545', 'G001282685', 'G001305115', 'G001404515', 'G001418015', 'G001435195', 'G001436395', 'G001596795', 'G001598935', 'G001603685', 'G001688965', 'G001873465', 'G001874165', 'G001897445', 'G002000245', 'G900100435', 'G900100485', 'G900109365', 'G900111145', 'G900114165', 'G900114575', 'G900114995', 'G900116225']",0.295981,0.295981,0.295981
G900116485,['G900100835'],0.12571500000000002,0.1990269,0.20409449999999998
G900116565,"['G000154525', 'G000315485', 'G001897035']",0.263022,0.2860933,0.295981
G900116615,['G900112005'],0.164662,0.2545746,0.263022
G900116625,['G001294685'],0.000167546,0.16526495459999999,0.1936095
G900116665,['G000260115'],0.203604,0.24937579999999998,0.2533915
G900116785,['G900115385'],4.769060000000001e-05,0.24990816906,0.263022
G900116865,['G000424465'],0.0482105,0.13824082,0.1485035
G900116875,"['G900101605', 'G900116865']",0.178173,0.19787659999999999,0.1976675
G900116885,['G001611675'],2.3827399999999998e-05,0.22711068274,0.2533915
G900116895,['G001418345'],0.06715639999999999,0.21451344,0.22482049999999998
G900119055,"['G000612225', 'G900100345']",0.243761,0.26246569999999997,0.263022
G900119095,['G000022125'],0.00997914,0.22817491399999998,0.263022
